game_month,batter_team,is_batter_lefty,is_pitcher_lefty,bb_type,bearing,pitch_name,park_name,inning,outs_when_up,balls,strikes,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
9,CWS,0,0,line_drive,left,Slider,Guarantee Rate Park,5,1,1,2,0.08,2.53,81.5,110.2,24,1
8,SEA,1,0,fly_ball,right,Sinker,Globe Life Park,6,1,0,1,0.29,3.31,89.3,98.3,42,1
8,LAD,0,0,fly_ball,left,Sinker,Globe Life Park,2,2,2,1,-0.16,3.18,93.1,108.8,30,1
9,SD,0,1,fly_ball,center,Changeup,RingCentral Coliseum,7,0,1,1,0.05,2.11,84.8,105.1,31,1
8,NYM,1,1,line_drive,center,4-Seam Fastball,Citi Field,6,0,2,2,-0.26,1.69,93.5,104.2,23,1
9,CHC,1,0,line_drive,center,Slider,Wrigley Field,2,2,3,2,0.18,1.85,89.2,107,23,1
9,TB,0,0,popup,center,4-Seam Fastball,Citi Field,1,2,1,2,-0.12,3.82,91.7,88.6,59,0
8,PHI,1,1,fly_ball,right,Slider,Citizens Bank Park,2,1,1,1,0.21,2.72,79.4,98.9,38,1
9,KC,0,0,fly_ball,right,4-Seam Fastball,Kauffman Stadium,7,2,3,2,-0.24,3.63,96.9,89.4,56,0
9,CIN,1,0,fly_ball,center,Sinker,Great American Ballpark,7,2,0,0,-0.82,2.02,91.1,90.3,31,0
9,CIN,0,0,line_drive,center,Sinker,PNC Park,3,0,1,0,0.25,3.2,92,108.5,26,1
10,OAK,0,0,fly_ball,center,Slider,Minute Maid Park,2,0,0,2,0.61,2.58,79.5,101,25,1
7,TEX,0,1,fly_ball,right,4-Seam Fastball,Globe Life Park,1,0,0,0,0.68,3.15,88.8,92.4,40,0
9,CWS,0,0,fly_ball,center,Slider,Guarantee Rate Park,4,2,3,2,0.18,1.94,83.3,105.5,33,1
9,MIA,0,1,fly_ball,right,4-Seam Fastball,New Yankee Stadium,1,2,0,0,0.24,3.04,89.4,99.8,42,1
9,NYM,1,0,ground_ball,right,Changeup,Citi Field,4,2,0,0,-0.8,1.93,86.9,92.9,7,0
7,SF,0,0,ground_ball,center,4-Seam Fastball,Oracle Park,8,1,1,1,0.71,2.68,94.2,80.3,-25,0
9,BOS,0,0,ground_ball,left,Cutter,Fenway Park,2,1,0,0,0.5,1.83,86.2,81,3,0
8,MIL,1,0,ground_ball,right,Changeup,Miller Park,4,0,1,0,-0.09,2.29,87.6,60.4,-39,0
7,WSH,0,0,ground_ball,left,4-Seam Fastball,Rogers Centre,8,1,0,2,0.18,2.35,96.2,99.5,5,0
8,HOU,0,0,ground_ball,center,Slider,Minute Maid Park,7,0,0,0,0.29,2.43,85.5,33.6,-63,0
9,NYM,1,0,line_drive,center,Changeup,Citi Field,8,0,0,1,0.04,1.67,85.5,104.2,21,1
9,TB,1,0,fly_ball,center,Sinker,Oriole Park at Camden Yards,2,1,3,1,-0.44,2.24,91.2,100.1,36,0
8,CIN,0,1,ground_ball,left,Changeup,Miller Park,9,2,0,2,1.19,1.88,72,64.5,-26,0
7,TB,0,0,fly_ball,right,Sinker,Oriole Park at Camden Yards,4,1,3,2,0.67,2.64,91.4,101.9,50,0
9,STL,0,0,fly_ball,left,Cutter,Busch Stadium III,2,1,0,1,0.42,2.52,86.8,93,30,0
8,HOU,0,1,line_drive,left,4-Seam Fastball,Chase Field,5,0,3,1,-0.4,2.76,94,104.5,24,1
10,ATL,0,1,fly_ball,center,Slider,SunTrust Park,4,1,1,0,-0.48,1.78,85.5,108.6,28,1
9,KC,1,0,popup,left,4-Seam Fastball,Progressive Field,6,1,0,1,0.64,3.9,93.2,74.6,56,0
9,NYY,0,0,line_drive,right,Cutter,Oriole Park at Camden Yards,9,1,3,1,0.88,1.95,92.1,77.9,14,0
7,CHC,1,0,fly_ball,right,Curveball,Great American Ballpark,6,2,1,1,0.24,2.78,79.4,92,34,1
7,CLE,1,0,fly_ball,right,Changeup,Progressive Field,2,0,2,1,0.13,2.81,85.3,105.5,40,1
8,OAK,1,0,ground_ball,center,Changeup,T-Mobile Park,2,1,3,1,-0.07,1.64,87.7,94.6,-17,0
8,MIL,0,0,ground_ball,center,Sinker,Miller Park,6,1,1,1,-0.19,1.32,94.4,105.7,0,0
9,ATL,0,0,fly_ball,center,4-Seam Fastball,SunTrust Park,7,0,1,0,-0.42,2.06,96,105.3,37,1
8,SF,1,0,ground_ball,center,Knuckle Curve,Coors Field,5,0,0,1,-0.21,2.4,80.5,79.8,-2,0
8,NYM,0,0,ground_ball,left,Slider,Citi Field,7,1,0,0,0.65,2.1,82.1,68,-25,0
8,CIN,1,0,line_drive,center,4-Seam Fastball,Great American Ballpark,7,0,2,2,0.15,2.16,97.5,108.5,21,1
8,WSH,0,1,line_drive,center,Sinker,Nationals Park,2,0,3,1,0.1,2.28,93.8,102.7,28,1
9,PIT,0,0,ground_ball,center,4-Seam Fastball,Kauffman Stadium,7,2,2,0,-0.51,2.18,95.4,102.6,-1,0
8,PHI,0,0,line_drive,right,4-Seam Fastball,Citizens Bank Park,8,2,2,2,0.83,3.07,93.7,102.7,24,1
8,SF,1,0,fly_ball,center,4-Seam Fastball,Angel Stadium of Anaheim,2,0,0,2,-0.01,4.01,89.4,97.3,30,1
10,HOU,0,0,line_drive,center,Sinker,Minute Maid Park,1,1,0,0,-1.03,2.39,96.3,59.6,29,0
9,SD,1,0,ground_ball,center,Cutter,T-Mobile Park,11,2,0,0,0.52,2.48,85.7,92.4,7,0
8,NYY,0,1,fly_ball,center,Changeup,New Yankee Stadium,2,2,2,2,-0.02,2.25,83.3,107.5,34,1
9,BOS,0,0,ground_ball,center,Sinker,SunTrust Park,3,0,0,2,-0.51,2.02,93.2,61,-58,0
8,BOS,0,0,fly_ball,center,4-Seam Fastball,New Yankee Stadium,5,1,3,1,-0.15,2.86,96.7,94.3,39,0
7,CWS,0,0,fly_ball,center,Slider,Progressive Field,3,2,1,1,0.81,2.27,81.2,98.2,34,1
9,SD,1,0,fly_ball,left,4-Seam Fastball,Petco Park,1,2,0,1,-0.69,3.59,92.6,101.1,27,1
8,LAA,1,0,fly_ball,center,Sinker,Angel Stadium of Anaheim,1,1,3,1,0.25,2.87,91.4,105.3,37,1
8,BOS,0,1,line_drive,left,Cutter,Tropicana Field,1,2,0,2,-0.51,2.36,86.6,105.5,22,0
9,MIL,0,0,line_drive,center,4-Seam Fastball,Miller Park,3,1,1,1,0.11,1.74,94.9,109.6,23,1
9,TEX,1,0,fly_ball,center,Curveball,Globe Life Park,5,2,1,2,-0.23,2.57,82,101.2,27,1
8,NYM,0,0,fly_ball,left,Slider,Citi Field,6,2,0,1,-0.17,2.39,75.4,103.8,29,1
9,SF,0,1,fly_ball,left,4-Seam Fastball,Petco Park,6,2,1,0,0.41,2.93,92.9,102.8,27,1
7,CHC,0,1,line_drive,center,Slider,Great American Ballpark,9,2,1,2,0.17,2.23,88.6,108.1,20,1
9,CHC,0,0,fly_ball,right,Slider,PNC Park,1,1,2,2,0.29,1.9,90.3,92.5,41,0
8,ARI,1,0,ground_ball,center,Changeup,Chase Field,2,1,0,1,-0.5,1.56,84.7,85.7,-12,0
9,CWS,0,0,popup,right,4-Seam Fastball,Guarantee Rate Park,1,1,0,2,-0.57,2.95,94.5,85.6,71,0
8,DET,0,1,line_drive,center,Slider,Comerica Park,6,0,1,0,-0.12,1.76,76.1,101.2,29,1
9,MIA,0,0,line_drive,left,Knuckle Curve,SunTrust Park,9,1,2,1,-0.53,1.49,80.2,105.8,14,0
9,BOS,0,0,fly_ball,center,4-Seam Fastball,Fenway Park,7,0,1,0,-0.29,2.53,91.8,110.4,37,1
8,COL,0,1,line_drive,left,4-Seam Fastball,Coors Field,7,1,2,2,-0.51,1.95,93.1,90.5,12,0
9,CLE,0,1,ground_ball,center,Changeup,Progressive Field,4,0,1,0,0.5,2,81.9,102.9,-2,0
9,CHC,0,0,fly_ball,center,4-Seam Fastball,Guarantee Rate Park,4,0,0,1,-0.6,2.59,96.9,103.6,28,1
9,BOS,0,1,line_drive,left,4-Seam Fastball,Tropicana Field,6,1,3,2,-0.17,1.91,96.7,104.3,14,0
10,LAD,0,0,fly_ball,center,Slider,Dodger Stadium,8,2,1,2,0.17,1.67,83.8,92.9,56,0
7,TB,0,0,fly_ball,left,Slider,SunTrust Park,6,1,2,1,-0.05,1.78,79.6,94.7,50,0
7,CIN,0,0,line_drive,left,Changeup,Great American Ballpark,5,0,2,2,-0.74,2.35,80.3,80.6,23,0
8,DET,0,1,line_drive,center,Sinker,PNC Park,1,0,0,2,0.57,3.76,92,101.6,26,1
7,OAK,1,0,fly_ball,center,4-Seam Fastball,RingCentral Coliseum,6,0,0,1,0.25,2.73,91.3,94.5,45,0
9,ARI,1,0,fly_ball,center,4-Seam Fastball,Minute Maid Park,2,0,3,1,0.17,1.93,91.2,99.9,39,1
7,HOU,0,1,line_drive,left,Changeup,Minute Maid Park,3,2,2,2,0,2.12,90.5,97.6,10,0
9,SD,0,0,ground_ball,center,Sinker,Angel Stadium of Anaheim,9,0,0,0,-0.09,2.09,94.6,101.7,-9,0
8,NYM,0,1,fly_ball,center,Cutter,SunTrust Park,5,0,0,0,0.31,2.04,83.6,103.9,30,1
8,BAL,1,0,ground_ball,right,Cutter,Nationals Park,6,1,2,2,-0.6,2.42,89.1,105.9,1,0
7,NYM,0,0,ground_ball,left,4-Seam Fastball,Citi Field,9,1,0,1,0.01,2.8,96,102.9,-4,0
8,MIL,0,1,line_drive,left,Sinker,Miller Park,3,2,3,2,-0.49,1.96,92.8,110.2,20,1
9,MIN,0,1,fly_ball,right,Changeup,Target Field,6,1,2,1,-0.06,1.64,86.8,90,42,0
8,COL,0,0,ground_ball,left,Slider,Coors Field,9,2,0,1,-0.67,2.29,89.4,94.2,5,0
8,PHI,0,1,fly_ball,center,Changeup,New Yankee Stadium,2,0,2,2,0.31,2.2,86.5,95.1,34,0
9,NYM,0,0,line_drive,center,Sinker,Citi Field,6,1,1,2,0.45,3.28,96.2,75,12,0
9,NYY,0,0,line_drive,right,4-Seam Fastball,New Yankee Stadium,1,0,1,0,0.32,2.99,90.4,97.4,30,1
8,HOU,0,0,ground_ball,left,Sinker,Petco Park,4,1,1,1,-0.76,2.18,98,79.5,-22,0
9,STL,1,0,popup,right,4-Seam Fastball,Great American Ballpark,3,2,1,1,0.19,2.96,94.5,89.9,79,0
8,SEA,0,0,ground_ball,left,4-Seam Fastball,Petco Park,3,0,0,0,0.09,1.5,95.9,76.5,6,0
9,MIL,1,0,line_drive,center,Curveball,Miller Park,1,1,0,1,0.16,1.65,76.9,100.6,24,1
9,HOU,1,0,fly_ball,center,Cutter,T-Mobile Park,6,0,1,0,0.47,1.96,88.1,95.9,32,1
9,CWS,0,0,line_drive,right,Sinker,Great American Ballpark,8,1,2,1,0.94,2.15,94.8,99.8,25,1
9,BOS,1,0,fly_ball,center,Sinker,SunTrust Park,5,0,2,0,0.07,2.45,93.7,109.1,22,1
8,COL,0,0,line_drive,left,Changeup,Coors Field,4,1,2,2,-0.13,2.33,85.3,78.8,14,0
9,PIT,0,0,fly_ball,left,4-Seam Fastball,PNC Park,7,2,2,0,-0.09,1.48,97.5,89.2,33,0
7,NYM,0,1,line_drive,right,4-Seam Fastball,Citi Field,1,1,2,0,-0.39,2.66,96.1,77.9,27,0
8,MIA,0,1,line_drive,right,Changeup,Oriole Park at Camden Yards,1,1,1,1,0.44,3.48,83.2,95.7,24,0
7,CWS,0,0,line_drive,center,Curveball,Progressive Field,2,1,2,2,0.24,1.99,77.9,101.5,28,1
9,BOS,1,1,line_drive,right,Sinker,Tropicana Field,5,1,0,0,0.83,2.13,89.2,81.4,18,0
7,CWS,1,0,ground_ball,left,4-Seam Fastball,Guarantee Rate Park,5,1,0,0,0.89,3.05,92.6,55.1,-55,0
8,OAK,0,0,line_drive,center,4-Seam Fastball,Globe Life Park,2,0,0,0,-0.01,2.77,91.3,106.4,25,1
9,MIN,0,0,fly_ball,center,4-Seam Fastball,Guarantee Rate Park,8,2,3,1,0.46,2.33,93.4,109.4,32,1
9,MIN,1,0,fly_ball,center,Sinker,Target Field,8,2,0,1,0.39,2.78,95.7,100.5,30,1
9,STL,0,0,line_drive,left,Slider,Busch Stadium III,2,0,0,1,0.26,2.18,85.4,102.5,16,0
8,CLE,0,1,ground_ball,left,Changeup,Progressive Field,3,1,2,2,0.22,1.34,80,69,-2,0
9,NYM,1,1,fly_ball,left,4-Seam Fastball,Citi Field,2,0,2,2,-0.47,4.16,95.8,100.5,25,1
8,WSH,0,0,fly_ball,left,Slider,Citizens Bank Park,7,1,1,0,-0.01,2.28,86.4,101.9,32,1
8,NYM,0,0,ground_ball,center,4-Seam Fastball,Citizens Bank Park,8,0,1,0,-0.26,2.5,92.9,90,-3,0
9,MIN,0,0,fly_ball,center,4-Seam Fastball,Target Field,8,2,0,1,0.26,2.03,92.8,106.2,34,1
9,COL,0,0,line_drive,right,4-Seam Fastball,Oracle Park,7,2,1,2,0.52,2.63,80.9,101.5,8,0
9,BAL,1,0,ground_ball,right,Curveball,New Yankee Stadium,7,2,0,2,-0.4,0.75,84.6,46.1,26,0
7,PIT,1,0,line_drive,right,4-Seam Fastball,PNC Park,8,1,1,0,0.04,2.69,94.8,100,30,1
9,CIN,1,0,line_drive,center,Curveball,Wrigley Field,1,2,0,1,-0.14,1.94,72.2,101.8,25,1
8,NYY,0,1,line_drive,center,4-Seam Fastball,New Yankee Stadium,4,2,2,1,-0.4,2.75,97.4,102.9,27,1
8,BAL,1,0,popup,left,Changeup,Oriole Park at Camden Yards,2,1,2,2,-0.47,2.14,85.1,77.8,76,0
8,BAL,0,0,ground_ball,left,Sinker,Oriole Park at Camden Yards,2,0,0,0,-0.78,2.17,93.2,102.1,-4,0
8,SD,1,0,line_drive,left,Sinker,Petco Park,7,0,1,0,-0.57,2.68,93.2,95,14,0
10,STL,0,1,ground_ball,left,Split-Finger,Petco Park,4,1,2,2,1.1,2.39,84.4,67.2,-24,0
7,NYY,1,0,line_drive,right,4-Seam Fastball,Oriole Park at Camden Yards,8,1,2,2,0.17,3.82,93.9,97.3,9,0
9,NYY,0,0,fly_ball,center,4-Seam Fastball,Progressive Field,1,0,0,0,0.07,2.83,94.3,108,31,1
9,DET,0,0,line_drive,right,4-Seam Fastball,Comerica Park,8,1,0,1,-0.07,2.33,95.2,102.1,9,0
9,TOR,1,0,fly_ball,right,4-Seam Fastball,Rogers Centre,1,2,3,2,0.45,2.71,93.2,66.7,36,0
7,SD,1,0,fly_ball,right,Curveball,Oracle Park,9,2,0,0,0.15,1.95,70.6,93.7,35,0
8,STL,1,1,line_drive,right,4-Seam Fastball,Busch Stadium III,4,1,2,0,0.3,2.14,88.6,103.3,22,1
7,NYM,1,0,fly_ball,center,Changeup,Fenway Park,8,2,0,0,-0.57,2.86,87.3,99.3,26,0
7,CLE,0,1,ground_ball,center,4-Seam Fastball,Target Field,8,1,0,0,-0.76,2.4,91.4,48.8,24,0
8,SEA,1,0,line_drive,center,Changeup,Angel Stadium of Anaheim,6,1,1,1,0.13,2.3,85.6,107.7,24,1
7,SEA,1,0,line_drive,center,4-Seam Fastball,Minute Maid Park,9,1,1,1,-0.24,2.99,94.2,100.1,14,0
8,BAL,1,1,fly_ball,center,Cutter,Oriole Park at Camden Yards,8,2,2,2,-0.53,2.75,87.3,99.2,31,1
9,PHI,1,0,line_drive,center,4-Seam Fastball,Citizens Bank Park,1,1,2,2,-0.1,2.65,94.8,104.6,21,1
9,ARI,1,0,popup,left,4-Seam Fastball,Angel Stadium of Anaheim,1,0,0,0,-0.35,2.41,87.6,74.6,59,0
9,PHI,0,0,ground_ball,left,Sinker,Marlins Park,1,0,3,2,0.08,2.26,97.4,100.2,-11,0
9,CHC,1,0,popup,left,Changeup,Wrigley Field,7,2,1,2,0.16,2.45,89.6,70.2,63,0
8,MIL,0,0,line_drive,center,4-Seam Fastball,Miller Park,5,0,1,2,0.15,2.03,91.2,110.2,23,1
8,HOU,0,1,line_drive,left,4-Seam Fastball,Chase Field,5,1,0,0,-0.85,2.73,88.2,88.9,17,0
8,CHC,1,0,fly_ball,right,Slider,Great American Ballpark,1,0,3,2,0.45,2.18,84.1,99.1,46,1
8,HOU,0,0,line_drive,center,4-Seam Fastball,Coors Field,5,0,0,0,0.28,2.82,93.1,105.1,18,0
8,CLE,1,0,line_drive,right,Sinker,Progressive Field,7,0,2,0,-0.09,2.08,93.4,104.4,19,0
7,LAD,1,0,line_drive,left,4-Seam Fastball,Dodger Stadium,7,1,1,0,-0.43,2.58,81.5,85.1,7,0
8,BAL,0,0,line_drive,left,4-Seam Fastball,Oriole Park at Camden Yards,10,1,2,2,-0.1,2.31,96.4,97.5,16,0
8,NYM,0,0,ground_ball,center,Split-Finger,SunTrust Park,2,2,1,1,-1.05,2.8,86.1,50,20,0
9,CIN,1,0,ground_ball,center,4-Seam Fastball,PNC Park,9,0,2,2,-0.17,2.32,94.3,98.2,-1,0
10,LAD,1,0,fly_ball,right,Cutter,Dodger Stadium,9,2,2,0,0.48,2.29,86.2,111.5,28,1
9,WSH,1,0,ground_ball,left,Cutter,Nationals Park,9,0,2,2,-0.8,1.45,92.4,77.4,-70,0
8,ARI,0,0,line_drive,center,Sinker,Chase Field,7,2,0,0,-0.56,2.84,98.5,80,28,0
8,SF,1,0,fly_ball,center,4-Seam Fastball,Chase Field,9,2,0,0,0.22,3.57,95.8,75.4,35,0
10,MIA,0,0,fly_ball,center,4-Seam Fastball,Wrigley Field,6,0,0,2,0.33,2.93,94.9,100.4,40,0
7,SF,1,1,ground_ball,left,4-Seam Fastball,Dodger Stadium,8,1,1,1,0.01,2.74,94.7,79.3,6,0
9,SF,1,1,fly_ball,left,Curveball,Oracle Park,5,0,0,0,-0.33,1.82,80.8,81.9,31,0
8,KC,0,0,line_drive,left,4-Seam Fastball,Kauffman Stadium,7,1,0,0,-0.17,3.05,93.2,107.9,22,1
9,KC,0,0,ground_ball,left,Changeup,Kauffman Stadium,1,0,1,2,0.34,1.69,85.4,60.7,-36,0
8,NYY,0,1,fly_ball,center,Sinker,Tropicana Field,6,0,0,1,0.16,2.13,70.8,105.5,35,1
7,TEX,1,0,popup,left,4-Seam Fastball,Globe Life Park,2,0,0,0,0.31,2.61,94.1,105,63,0
8,LAD,0,0,fly_ball,left,Slider,Dodger Stadium,7,2,2,2,-0.01,2.71,87.1,100.1,28,1
8,CIN,1,1,ground_ball,center,Sinker,Miller Park,2,0,0,0,-0.21,1.59,89.5,106.3,-7,0
10,OAK,0,0,fly_ball,center,Changeup,RingCentral Coliseum,3,0,1,1,0.12,2.41,86.4,104.7,34,1
8,NYM,1,0,line_drive,center,Changeup,SunTrust Park,4,0,2,2,-0.33,1.62,86.2,85.7,24,0
8,CIN,0,1,fly_ball,center,Changeup,Miller Park,2,2,0,0,0.6,1.97,84.6,100.2,32,1
9,CWS,1,0,line_drive,right,Changeup,Progressive Field,1,0,0,1,-0.45,1.94,86.4,87.7,21,0
8,TB,0,1,fly_ball,left,4-Seam Fastball,Tropicana Field,7,1,0,2,-0.47,2.77,93.4,103.7,31,1
9,LAA,1,1,ground_ball,center,4-Seam Fastball,Petco Park,4,1,1,1,0.65,1.98,92.1,67.4,-57,0
9,HOU,1,0,ground_ball,center,Changeup,Minute Maid Park,6,2,0,1,-0.69,1.56,83.5,70.3,-17,0
9,CIN,1,0,fly_ball,right,4-Seam Fastball,Great American Ballpark,2,0,2,1,0.02,2.68,91.9,104.9,31,1
7,SD,0,0,line_drive,left,Changeup,Petco Park,4,0,2,2,-0.46,1.25,83.6,98.6,7,0
10,SD,1,0,fly_ball,center,Sinker,Petco Park,8,2,2,0,0.41,2.17,96.9,104.5,35,1
8,TEX,0,0,fly_ball,left,4-Seam Fastball,Globe Life Park,7,1,1,2,0.7,2.91,97.2,94.7,38,0
10,LAD,1,0,line_drive,center,Cutter,Dodger Stadium,3,2,1,0,0.66,2.62,87,89.5,19,0
8,OAK,0,0,fly_ball,left,4-Seam Fastball,RingCentral Coliseum,4,0,1,0,-0.32,2.01,91.2,107.9,35,1
9,CHC,0,1,fly_ball,center,4-Seam Fastball,Wrigley Field,5,1,1,0,-0.09,2.14,87.1,87.9,30,0
7,ATL,0,0,line_drive,center,Sinker,Citi Field,4,2,3,2,0.09,3.21,94,101.8,27,1
10,HOU,0,1,ground_ball,left,Changeup,Minute Maid Park,5,2,1,0,0.35,1.12,79.6,89.6,0,0
9,NYY,0,0,fly_ball,left,Sinker,New Yankee Stadium,7,1,1,0,-0.7,2.13,92.6,106.9,42,1
9,SEA,1,1,fly_ball,left,Sinker,T-Mobile Park,5,2,0,0,0.27,2.92,92.3,87.1,62,0
8,DET,1,0,fly_ball,center,Slider,Progressive Field,2,2,1,2,0.2,1.23,84.4,99.2,41,0
9,ARI,1,0,line_drive,right,4-Seam Fastball,Minute Maid Park,4,0,0,1,0.67,3.49,92.3,71.4,27,0
8,CIN,1,0,line_drive,center,Changeup,Comerica Park,7,0,1,1,-0.25,2.38,87.5,102.6,25,0
7,PIT,1,0,ground_ball,center,4-Seam Fastball,PNC Park,11,0,0,2,-0.39,3.69,92.3,81.2,-33,0
9,KC,0,1,fly_ball,left,4-Seam Fastball,Miller Park,9,2,1,0,-0.25,2.28,87.4,100,33,1
8,MIN,1,0,fly_ball,left,4-Seam Fastball,Kauffman Stadium,6,2,1,0,-0.07,2.39,93.6,76.6,50,0
7,SF,0,0,line_drive,right,4-Seam Fastball,Dodger Stadium,3,0,2,2,0.14,2.31,92.3,103.3,25,1
9,OAK,1,0,line_drive,right,4-Seam Fastball,RingCentral Coliseum,1,2,2,1,0.37,3.02,96.1,86.8,16,0
8,TB,0,0,line_drive,left,Slider,Marlins Park,7,2,0,0,0.44,1.97,87.7,87.3,10,0
9,PIT,1,0,fly_ball,center,4-Seam Fastball,Progressive Field,3,2,2,0,-0.1,2.08,90.9,106,27,1
7,BAL,1,1,line_drive,center,Sinker,Oriole Park at Camden Yards,2,1,2,1,0.63,3.04,88.7,105.2,25,1
8,MIN,1,0,line_drive,right,Slider,Target Field,5,2,1,0,0.63,1.61,86.2,98.7,22,0
8,PHI,0,1,line_drive,center,Changeup,Citizens Bank Park,4,0,2,1,0.05,2.16,82.8,107.5,26,1
8,LAD,0,0,ground_ball,left,Changeup,Angel Stadium of Anaheim,4,2,1,2,-0.18,2.04,85.7,103.3,-1,0
8,SEA,0,0,popup,center,4-Seam Fastball,T-Mobile Park,10,0,0,2,0.28,3.45,97.2,31,32,0
9,NYM,0,0,line_drive,center,4-Seam Fastball,Citi Field,2,0,0,0,0.1,2.92,93.8,103.2,26,1
8,LAD,1,1,fly_ball,left,4-Seam Fastball,Angel Stadium of Anaheim,8,2,3,1,-0.32,3.41,92,83.9,49,0
9,NYY,0,1,line_drive,left,Changeup,Rogers Centre,5,2,2,2,0.46,1.77,80.5,85.8,19,0
9,OAK,0,0,fly_ball,center,4-Seam Fastball,RingCentral Coliseum,2,2,2,2,-0.03,2.61,93.3,102,31,1
7,KC,0,0,fly_ball,right,4-Seam Fastball,Comerica Park,5,1,1,0,0.18,2.88,92.1,101.4,32,1
9,NYY,0,0,line_drive,center,Slider,Rogers Centre,8,1,1,0,0.81,2.36,85.9,84.3,25,0
9,HOU,0,0,fly_ball,center,Slider,Target Field,7,2,1,0,0.75,2.51,82.3,105.9,27,1
9,BAL,0,0,ground_ball,left,Curveball,New Yankee Stadium,7,1,0,2,0.02,0.95,83.7,77.7,-6,0
9,BAL,0,0,ground_ball,left,Slider,Oriole Park at Camden Yards,3,0,0,1,0.17,1.26,85.8,94.4,-12,0
8,NYY,0,0,fly_ball,center,Slider,New Yankee Stadium,1,1,1,1,-0.51,2.52,85.5,104.3,33,1
9,MIL,0,1,ground_ball,left,Slider,Busch Stadium III,4,2,2,2,0.42,1.46,85,90.6,4,0
8,TOR,0,0,ground_ball,left,Slider,Tropicana Field,7,2,0,2,1.33,1.9,86.9,67.9,-6,0
10,OAK,0,0,line_drive,left,Sinker,RingCentral Coliseum,6,1,0,0,-0.23,2.78,93.8,106.3,21,0
9,CLE,1,0,line_drive,right,Curveball,Progressive Field,9,1,0,2,-0.35,1.61,78.9,95.5,12,0
9,CIN,1,1,line_drive,right,4-Seam Fastball,Target Field,2,0,1,0,-0.19,2.71,86.7,107.5,17,0
10,OAK,0,0,line_drive,left,4-Seam Fastball,Minute Maid Park,7,2,0,0,-0.21,1.96,93.9,114,10,0
9,LAA,0,1,line_drive,right,Curveball,Dodger Stadium,3,1,1,2,0.9,1.29,73.6,64,27,0
9,SD,0,1,line_drive,left,Cutter,T-Mobile Park,2,2,3,1,-0.43,2.6,94.3,55.9,35,0
9,PHI,0,0,ground_ball,left,Sinker,Citi Field,8,0,3,1,0.74,2.8,97.9,72.3,-57,0
9,PIT,0,0,fly_ball,right,Sinker,Progressive Field,2,1,2,2,0.35,3.05,91.5,98.8,25,1
10,LAD,0,1,line_drive,left,Curveball,Dodger Stadium,3,0,1,0,0.45,2.25,81.4,105.4,10,0
7,BOS,0,1,line_drive,center,Sinker,New Yankee Stadium,5,2,1,0,-0.41,3,93.3,96,21,0
8,LAA,0,0,line_drive,left,4-Seam Fastball,Angel Stadium of Anaheim,3,2,2,0,0.09,2.96,95.6,107.1,28,1
9,PHI,1,0,line_drive,left,4-Seam Fastball,Nationals Park,4,2,2,1,-0.1,1.79,93.8,104.3,9,0
8,PIT,1,0,line_drive,center,Changeup,Miller Park,2,0,2,2,-0.38,2.41,87.5,103.3,28,1
8,PHI,0,1,ground_ball,center,Sinker,Nationals Park,5,2,2,1,0.59,1.61,92.2,91.2,-13,0
9,CWS,1,0,fly_ball,left,Changeup,Guarantee Rate Park,1,1,2,2,-1.01,1.9,86.4,90.4,26,0
9,CWS,1,0,fly_ball,left,Slider,Guarantee Rate Park,1,0,1,2,-0.2,2.15,88.8,81.6,51,0
9,LAD,1,0,fly_ball,center,Cutter,Dodger Stadium,8,2,0,0,0.34,3.02,90.7,95.7,30,1
9,TEX,1,0,fly_ball,right,Sinker,Globe Life Park,6,1,0,0,0.39,2.76,93.3,104.7,37,1
8,SD,0,0,fly_ball,left,Sinker,Petco Park,8,1,1,2,-0.41,1.52,90.8,100.8,33,1
10,NYY,1,0,line_drive,center,4-Seam Fastball,Tropicana Field,5,1,0,0,-0.49,3.03,95.3,100.1,21,0
8,ATL,0,0,line_drive,center,4-Seam Fastball,SunTrust Park,1,2,1,1,-0.24,2.3,93,104.7,25,1
8,CWS,0,0,line_drive,left,Slider,Guarantee Rate Park,8,0,3,1,-0.37,2.58,86.7,115.5,22,1
9,NYM,0,0,fly_ball,center,4-Seam Fastball,Citi Field,8,0,0,0,0.55,2.69,95,105.3,31,1
9,NYY,0,1,popup,center,Cutter,Fenway Park,6,0,1,1,-1.03,3.16,89.5,68.9,48,0
8,CLE,1,0,line_drive,right,4-Seam Fastball,Busch Stadium III,1,1,0,1,0.64,2.79,95.5,106.7,25,1
8,LAD,1,0,line_drive,center,4-Seam Fastball,T-Mobile Park,3,1,0,0,-0.07,3.07,91.8,102.6,30,1
10,ATL,1,0,fly_ball,center,4-Seam Fastball,Dodger Stadium,1,1,1,2,0.51,1.95,97.4,111.6,22,1
8,HOU,1,0,ground_ball,center,4-Seam Fastball,Coors Field,8,1,3,2,-0.05,3.01,93.9,89,-23,0
9,TOR,0,1,line_drive,right,Sinker,Rogers Centre,6,2,1,1,0.9,2.15,89.6,90.2,26,0
8,COL,1,0,ground_ball,center,Changeup,Coors Field,3,1,1,1,-1.13,1.69,79.1,69.8,9,0
8,SD,0,0,fly_ball,left,4-Seam Fastball,Petco Park,5,2,0,2,0.05,3.2,91.9,112.1,34,1
